age_group,sex,education,income_group,race_group,obesity_rate,n,reliable,obesity_rate_smoothed
50-54,Female,Graduated high school,35k-50k,Hispanic,0.4450302352459747,180,1,0.4299622348189046
50-54,Male,Did not graduate high school,25k-35k,NH-White,0.3618885869839206,180,1,0.3586979648800011
35-39,Female,Graduated high school,<15k,NH-Black,0.5332309729413349,180,1,0.5055628671292134
18-24,Female,Graduated college or technical school,35k-50k,Hispanic,0.2092836547021966,179,1,0.22798278066692682
25-29,Male,Graduated high school,50k-100k,NH-Black,0.3395318601256234,179,1,0.33953507143627326
35-39,Female,Graduated college or technical school,200k+,NH-Black,0.4817067064266106,179,1,0.46130204506247763
70-74,Male,Graduated college or technical school,50k-100k,Other/Multiracial,0.2177905628206125,179,1,0.23526860149561796
60-64,Male,Attended college or technical school,25k-35k,NH-Black,0.3629361890038267,179,1,0.3595799272697584
40-44,Male,Graduated high school,100k-200k,Hispanic,0.6269347706796694,179,1,0.5856839756906954
50-54,Male,Did not graduate high school,35k-50k,NH-White,0.5234229467172172,179,1,0.4970303082778776
18-24,Female,Graduated college or technical school,25k-35k,Hispanic,0.2746659547001012,179,1,0.2839800615263762
55-59,Male,Attended college or technical school,35k-50k,NH-Black,0.4855237917646342,179,1,0.46457122341418206
55-59,Male,Graduated high school,35k-50k,Hispanic,0.2723350251744244,178,1,0.28203010311895227
45-49,Male,Graduated high school,25k-35k,NH-Black,0.3433907058306613,177,1,0.34283469516773707
30-34,Female,Attended college or technical school,50k-100k,Other/Multiracial,0.3335358480502821,177,1,0.33440807764538377
65-69,Male,Did not graduate high school,25k-35k,Hispanic,0.4079203043559355,177,1,0.3980121779647107
75-79,Female,Did not graduate high school,35k-50k,NH-White,0.2942997113921294,177,1,0.3008583376043547
45-49,Female,Graduated high school,50k-100k,NH-Black,0.6148696653839791,177,1,0.5749688779741973
80+,Female,Did not graduate high school,15k-25k,NH-Black,0.4650551590759231,177,1,0.44686661895716384
35-39,Female,Graduated high school,15k-25k,NH-Black,0.6698904445247699,176,1,0.6217832291458932
18-24,Male,Graduated college or technical school,50k-100k,NH-Black,0.192432119830975,176,1,0.21385767018420443
35-39,Female,Attended college or technical school,<15k,Hispanic,0.4856018864084028,176,1,0.464332810561036
80+,Female,Did not graduate high school,<15k,Hispanic,0.3128836625484958,176,1,0.31676772609820286
75-79,Male,Attended college or technical school,50k-100k,NH-Black,0.3014511281793055,175,1,0.30702719219059993
80+,Male,Graduated college or technical school,<15k,NH-White,0.1616532373220164,175,1,0.1876875292636458
30-34,Male,Graduated high school,100k-200k,Hispanic,0.3741663811500597,175,1,0.36910118862904856
30-34,Male,Attended college or technical school,<15k,NH-White,0.4390074626181406,175,1,0.424453331345703
30-34,Male,Graduated high school,35k-50k,NH-Black,0.2989864365200658,174,1,0.3049522888342449
30-34,Male,Graduated high school,200k+,NH-White,0.3429451851648175,174,1,0.3424465156194743
75-79,Male,Did not graduate high school,<15k,Hispanic,0.196359048759256,174,1,0.21741716397943656
45-49,Female,Attended college or technical school,<15k,Hispanic,0.5491952315684276,174,1,0.518365672846083
18-24,Male,Graduated college or technical school,100k-200k,Hispanic,0.1864769451376663,174,1,0.20898831089043363
18-24,Male,Graduated college or technical school,35k-50k,Hispanic,0.258948830923663,173,1,0.27086095919944936
18-24,Male,Graduated high school,15k-25k,NH-Black,0.2719422679336034,173,1,0.2819341838433887
30-34,Female,Graduated high school,<15k,NH-Black,0.4051839665801274,173,1,0.39548499106431806
25-29,Male,Attended college or technical school,50k-100k,Other/Multiracial,0.327607518703491,172,1,0.3293817830925493
65-69,Female,Graduated college or technical school,100k-200k,Hispanic,0.3773466656063564,172,1,0.3717339279801377
60-64,Male,Graduated college or technical school,200k+,NH-Black,0.3258071827647,172,1,0.3278488237783313
70-74,Male,Graduated college or technical school,100k-200k,Asian,0.0463728173977463,172,1,0.08991461168369744
35-39,Male,Graduated high school,100k-200k,Hispanic,0.5453814354439355,171,1,0.5146609573562562
70-74,Female,Graduated high school,<15k,Hispanic,0.4150363884777364,171,1,0.4037703950118778
55-59,Female,Graduated college or technical school,35k-50k,Hispanic,0.3722221908799108,171,1,0.3673463761599963
65-69,Female,Graduated college or technical school,15k-25k,NH-Black,0.4444535614713512,171,1,0.4287969451706247
50-54,Female,Graduated high school,200k+,NH-White,0.3683663631542794,170,1,0.3640445435196101
50-54,Male,Graduated high school,15k-25k,NH-Black,0.4059298665617702,170,1,0.3959735214159773
60-64,Male,Did not graduate high school,35k-50k,Hispanic,0.3026049185403235,170,1,0.30814731559774755
55-59,Female,Attended college or technical school,100k-200k,Hispanic,0.2451694671564591,170,1,0.2593271819214628
65-69,Female,Did not graduate high school,50k-100k,NH-White,0.4311745846065432,170,1,0.4174315317540343
60-64,Female,Graduated college or technical school,100k-200k,Asian,0.2117337800939909,170,1,0.23090684791836488
60-64,Female,Graduated college or technical school,100k-200k,Other/Multiracial,0.2907960938570395,169,1,0.29814656698258385
50-54,Male,Attended college or technical school,35k-50k,Hispanic,0.4086279121180782,169,1,0.3982147945510037
25-29,Male,Attended college or technical school,200k+,NH-White,0.3231360822636349,169,1,0.3256111802525066
50-54,Female,Graduated college or technical school,25k-35k,Hispanic,0.595947600403285,169,1,0.5572953338484908
25-29,Male,Did not graduate high school,50k-100k,NH-White,0.2377278566010105,168,1,0.2531560953366883
35-39,Female,Attended college or technical school,100k-200k,Hispanic,0.4754281846045092,168,1,0.4548412221275357
25-29,Male,Graduated college or technical school,100k-200k,Other/Multiracial,0.210220665769717,168,1,0.22981666069195444
35-39,Male,Attended college or technical school,35k-50k,NH-Black,0.4129840556847061,168,1,0.4018583248622482
55-59,Male,Graduated college or technical school,50k-100k,Asian,0.1175276590937858,168,1,0.1511680489669219
18-24,Female,Graduated high school,200k+,NH-White,0.0871365808381528,167,1,0.12557581709475144
60-64,Female,Attended college or technical school,50k-100k,Other/Multiracial,0.5573997931843304,167,1,0.5242253422816127
75-79,Male,Did not graduate high school,<15k,NH-White,0.2969472919675075,167,1,0.303435658508976
30-34,Female,Attended college or technical school,<15k,Hispanic,0.4109262657686924,167,1,0.4000574281780008
40-44,Male,Did not graduate high school,50k-100k,Hispanic,0.4227062777281684,167,1,0.41004352968679514
45-49,Female,Did not graduate high school,35k-50k,Hispanic,0.4635639893447796,167,1,0.4446792547628057
60-64,Male,Graduated high school,25k-35k,Hispanic,0.4233266097015439,167,1,0.41056939486219474
30-34,Male,Did not graduate high school,<15k,Hispanic,0.3100791010016626,166,1,0.314590600683523
80+,Female,Did not graduate high school,<15k,NH-Black,0.2077816133125842,166,1,0.2279508917223648
40-44,Female,Graduated high school,<15k,NH-Black,0.5930184936638219,166,1,0.5542229434484129
60-64,Female,Attended college or technical school,25k-35k,Hispanic,0.3931529070621675,165,1,0.38490695709206235
80+,Male,Graduated college or technical school,50k-100k,Other/Multiracial,0.109086214265626,165,1,0.14454283241806568
60-64,Female,Graduated college or technical school,35k-50k,Hispanic,0.5022621399648463,165,1,0.47723015416355974
25-29,Male,Graduated high school,50k-100k,Other/Multiracial,0.242667406124614,165,1,0.25757307168336324
45-49,Male,Graduated college or technical school,<15k,NH-White,0.349990933561882,165,1,0.34838528720720535
60-64,Male,Graduated college or technical school,50k-100k,Asian,0.1518873200971622,164,1,0.18090797661664493
65-69,Female,Did not graduate high school,<15k,NH-Black,0.61463108216144,164,1,0.5720934249596428
35-39,Male,Graduated high school,25k-35k,NH-Black,0.4441201122779735,164,1,0.4279501308313514
50-54,Female,Graduated college or technical school,15k-25k,Hispanic,0.4030492697575542,164,1,0.3932304495254299
40-44,Male,Did not graduate high school,25k-35k,NH-White,0.2942632692861112,164,1,0.3012670264464781
60-64,Male,Attended college or technical school,100k-200k,Hispanic,0.485058280453322,164,1,0.4625576544435017
40-44,Male,Graduated college or technical school,200k+,Other/Multiracial,0.2477461810142236,163,1,0.2620168625544713
40-44,Female,Did not graduate high school,25k-35k,NH-White,0.539758766243407,163,1,0.5086388904941443
70-74,Male,Attended college or technical school,25k-35k,NH-Black,0.291281901637736,163,1,0.2987853727183704
30-34,Male,Attended college or technical school,35k-50k,NH-Black,0.3760201619116634,163,1,0.37035188269065106
25-29,Male,Graduated high school,25k-35k,NH-Black,0.2920919567272905,163,1,0.2994695125090304
55-59,Male,Attended college or technical school,50k-100k,Other/Multiracial,0.4307739074497006,163,1,0.41659468332640276
40-44,Female,Graduated high school,50k-100k,NH-Black,0.6164263569393039,163,1,0.5733892391129589
45-49,Male,Did not graduate high school,100k-200k,NH-White,0.4078066188773466,163,1,0.397197439609855
80+,Female,Attended college or technical school,35k-50k,NH-Black,0.330839293607296,162,1,0.33220100277123166
50-54,Female,Attended college or technical school,<15k,NH-Black,0.6295809029022186,162,1,0.5842642356138226
60-64,Female,Graduated college or technical school,25k-35k,NH-Black,0.5743715387486029,162,1,0.5376813346092094
80+,Female,Attended college or technical school,50k-100k,NH-Black,0.4222899320092422,162,1,0.40936247892287375
45-49,Male,Did not graduate high school,50k-100k,Hispanic,0.4873085719143569,162,1,0.46422195634281427
55-59,Female,Attended college or technical school,<15k,NH-Black,0.5208054587894432,162,1,0.4924849546436683
55-59,Female,Graduated high school,50k-100k,Hispanic,0.3734348259521548,161,1,0.36811326673293954
50-54,Male,Attended college or technical school,25k-35k,Hispanic,0.3900467891944283,161,1,0.382116021088992
60-64,Female,Graduated high school,25k-35k,Hispanic,0.3507714201442984,161,1,0.3490095581723904
65-69,Female,Graduated college or technical school,25k-35k,Hispanic,0.3445766139476568,160,1,0.34378360631220845
80+,Female,Graduated high school,35k-50k,NH-Black,0.2179085086208621,160,1,0.23711572814227613
70-74,Male,Attended college or technical school,15k-25k,NH-Black,0.2681171175737057,160,1,0.2793966619973023
45-49,Male,Attended college or technical school,50k-100k,Other/Multiracial,0.4099238528413298,160,1,0.39881286011740685
70-74,Female,Graduated college or technical school,50k-100k,Other/Multiracial,0.2473143302254961,160,1,0.2618785252830205
40-44,Male,Attended college or technical school,50k-100k,Other/Multiracial,0.39158538196455,160,1,0.38336993727380275
50-54,Male,Did not graduate high school,50k-100k,Hispanic,0.3547321759756913,159,1,0.35232297855994404
50-54,Male,Graduated high school,<15k,Hispanic,0.5008258418628536,159,1,0.4752271736713664
50-54,Male,Did not graduate high school,100k-200k,NH-White,0.3489629511758362,159,1,0.34746950372832
65-69,Male,Graduated high school,25k-35k,Hispanic,0.3760132917710482,159,1,0.3702261394671491
65-69,Female,Graduated high school,25k-35k,Hispanic,0.5134602209596346,158,1,0.4857092653155149
25-29,Male,Attended college or technical school,35k-50k,NH-Black,0.3532512982450136,158,1,0.35106559622556743
45-49,Female,Graduated college or technical school,15k-25k,Hispanic,0.4483385486584754,158,1,0.4309793492326257
40-44,Female,Attended college or technical school,<15k,Hispanic,0.3834586323897169,158,1,0.3764526110918605
70-74,Male,Attended college or technical school,50k-100k,Hispanic,0.2214502014150657,158,1,0.24029658931529202
80+,Male,Attended college or technical school,200k+,NH-White,0.1226012852212552,158,1,0.1572214363438981
60-64,Female,Did not graduate high school,<15k,NH-Black,0.5278458232751643,158,1,0.49779929279345997
40-44,Male,Did not graduate high school,35k-50k,NH-White,0.356535219270766,158,1,0.3538254873004018
45-49,Male,Attended college or technical school,35k-50k,NH-Black,0.4441038225440732,158,1,0.4274203772854153
45-49,Male,Attended college or technical school,100k-200k,Other/Multiracial,0.5369039104482193,158,1,0.5054119405240062
40-44,Male,Graduated high school,<15k,Hispanic,0.3318615166202863,157,1,0.33309564212341963
60-64,Male,Did not graduate high school,15k-25k,NH-Black,0.357342924078858,157,1,0.3544891232517392
65-69,Female,Attended college or technical school,25k-35k,Hispanic,0.4508555489727903,157,1,0.43299972276161813
75-79,Male,Graduated college or technical school,50k-100k,Hispanic,0.3585951074274714,157,1,0.3555404215711633
65-69,Male,Graduated college or technical school,100k-200k,Other/Multiracial,0.3049399050983755,157,1,0.31049300571197574
55-59,Male,Attended college or technical school,25k-35k,Hispanic,0.4310735522685057,157,1,0.4163913084163097
30-34,Female,Graduated college or technical school,<15k,NH-White,0.3641212270575054,157,1,0.360179997945042
45-49,Male,Attended college or technical school,35k-50k,Hispanic,0.4336594215607312,157,1,0.4185623323675365
50-54,Female,Graduated college or technical school,50k-100k,AIAN,0.3833379930699216,157,1,0.3763138603191027
25-29,Male,Graduated college or technical school,200k+,Asian,0.0411040470851594,156,1,0.08924117372569562
25-29,Female,Did not graduate high school,<15k,Hispanic,0.4703408563446498,156,1,0.449246239556236
70-74,Male,Attended college or technical school,50k-100k,Other/Multiracial,0.5056642966447358,156,1,0.4788723507756629
30-34,Female,Attended college or technical school,15k-25k,NH-Black,0.5274548890040546,156,1,0.4971483314641238
18-24,Male,Graduated high school,25k-35k,Other/Multiracial,0.2031012275202469,155,1,0.22522874180179886
60-64,Male,Did not graduate high school,<15k,NH-Black,0.2439075472474017,155,1,0.25941782049211776
35-39,Male,Did not graduate high school,25k-35k,NH-White,0.3576815947228927,155,1,0.35474202243104264
70-74,Female,Did not graduate high school,15k-25k,Hispanic,0.4573062001377273,155,1,0.43821128642725543
40-44,Female,Did not graduate high school,35k-50k,Hispanic,0.5060083062278187,155,1,0.4790157536919266
18-24,Female,Graduated high school,<15k,NH-Black,0.3800997933676862,155,1,0.37352483751181553
30-34,Male,Graduated high school,<15k,Hispanic,0.4094707607593492,155,1,0.3981329453264521
60-64,Male,Attended college or technical school,50k-100k,Other/Multiracial,0.4666824336403322,155,1,0.4460670496321406
40-44,Male,Attended college or technical school,35k-50k,NH-Black,0.3783818774420468,155,1,0.3720855025470907
25-29,Female,Graduated college or technical school,100k-200k,Other/Multiracial,0.1968488604529884,154,1,0.22011604063834095
35-39,Male,Graduated college or technical school,35k-50k,NH-Black,0.3674590903954645,154,1,0.362909385264109
65-69,Male,Attended college or technical school,50k-100k,Other/Multiracial,0.3130077370416825,154,1,0.31733596995713925
75-79,Female,Graduated high school,<15k,NH-Black,0.4261458288829706,154,1,0.4120276337808261
