_STATE,state_code,age_group,sex,education,income_group,race_group,observed,n,predicted,residual
6.0,4,80+,Male,Graduated college or technical school,50k-100k,NH-White,0.10521154736730512,154.0,0.13771749825322752,-0.0325059508859224
8.0,5,18-24,Female,Attended college or technical school,50k-100k,NH-White,0.13308896594376748,31.0,0.15892716766790918,-0.025838201724141696
8.0,5,18-24,Female,Graduated college or technical school,50k-100k,NH-White,0.13336267881113373,53.0,0.12009996037992941,0.013262718431204315
8.0,5,18-24,Female,Graduated high school,50k-100k,NH-White,0.2078380808325783,36.0,0.15990513398676456,0.04793294684581373
8.0,5,18-24,Male,Attended college or technical school,100k-200k,NH-White,0.03855354396803873,32.0,0.13705275294207744,-0.09849920897403872
8.0,5,18-24,Male,Attended college or technical school,35k-50k,NH-White,0.05094804659161517,33.0,0.1511328764092947,-0.10018482981767954
8.0,5,18-24,Male,Attended college or technical school,50k-100k,Hispanic,0.14027488897957405,30.0,0.1670642612490453,-0.026789372269471257
8.0,5,18-24,Male,Attended college or technical school,50k-100k,NH-White,0.10706822867104196,56.0,0.14760868685305956,-0.0405404581820176
8.0,5,18-24,Male,Graduated college or technical school,50k-100k,NH-White,0.09197957338301084,56.0,0.11118114646690502,-0.019201573083894183
8.0,5,18-24,Male,Graduated high school,100k-200k,NH-White,0.1355557697711501,53.0,0.13791818637884093,-0.0023624166076908204
8.0,5,18-24,Male,Graduated high school,25k-35k,Hispanic,0.2073839948925559,36.0,0.17598592358482162,0.03139807130773428
8.0,5,18-24,Male,Graduated high school,25k-35k,NH-White,0.13890476619447256,46.0,0.15568556862988014,-0.016780802435407582
8.0,5,18-24,Male,Graduated high school,35k-50k,Hispanic,0.16385209867451117,41.0,0.1719966613172008,-0.008144562642689618
8.0,5,18-24,Male,Graduated high school,35k-50k,NH-White,0.05426136444316205,43.0,0.15207155211477338,-0.09781018767161134
8.0,5,18-24,Male,Graduated high school,50k-100k,Hispanic,0.24972403294706247,47.0,0.16808229305426017,0.0816417398928023
8.0,5,18-24,Male,Graduated high school,50k-100k,NH-White,0.09007903436353348,84.0,0.14852930397196776,-0.058450269608434274
8.0,5,25-29,Female,Attended college or technical school,50k-100k,NH-White,0.32856757482251475,45.0,0.2574766171463241,0.07109095767619067
8.0,5,25-29,Female,Graduated college or technical school,100k-200k,NH-White,0.10709963737335926,119.0,0.18680831098781503,-0.07970867361445577
8.0,5,25-29,Female,Graduated college or technical school,35k-50k,NH-White,0.17329108367937976,38.0,0.2047870255278872,-0.03149594184850743
8.0,5,25-29,Female,Graduated college or technical school,50k-100k,NH-White,0.2698380305267826,138.0,0.20030693214945994,0.06953109837732269
8.0,5,25-29,Male,Attended college or technical school,50k-100k,NH-White,0.1809510929313462,74.0,0.2411519783375187,-0.060200885406172494
8.0,5,25-29,Male,Graduated college or technical school,100k-200k,NH-White,0.07602442779126165,129.0,0.17391477524241883,-0.09789034745115718
8.0,5,25-29,Male,Graduated college or technical school,200k+,NH-White,0.08180277235862907,31.0,0.12585714409817064,-0.044054371739541576
8.0,5,25-29,Male,Graduated college or technical school,35k-50k,NH-White,0.09247602266320754,40.0,0.19094396816896209,-0.09846794550575455
8.0,5,25-29,Male,Graduated college or technical school,50k-100k,Hispanic,0.08941450628744625,32.0,0.21003360406327254,-0.12061909777582629
8.0,5,25-29,Male,Graduated college or technical school,50k-100k,NH-White,0.14232242076233875,158.0,0.18669561754222222,-0.04437319677988347
8.0,5,25-29,Male,Graduated high school,100k-200k,NH-White,0.21596969092539467,30.0,0.22695548312662783,-0.010985792201233163
8.0,5,25-29,Male,Graduated high school,35k-50k,NH-White,0.16595564914194277,30.0,0.24762146583587855,-0.08166581669393577
8.0,5,25-29,Male,Graduated high school,50k-100k,NH-White,0.21783649688397688,53.0,0.24249004145328093,-0.024653544569304048
8.0,5,30-34,Female,Attended college or technical school,100k-200k,NH-White,0.29986504811978726,32.0,0.284967897515311,0.014897150604476272
8.0,5,30-34,Female,Attended college or technical school,50k-100k,NH-White,0.14487528001435424,54.0,0.3029173052690584,-0.15804202525470418
8.0,5,30-34,Female,Graduated college or technical school,100k-200k,NH-White,0.20568572934650017,194.0,0.22353169791017144,-0.017845968563671266
8.0,5,30-34,Female,Graduated college or technical school,200k+,NH-White,0.08715976203036692,60.0,0.16449359878197173,-0.07733383675160481
8.0,5,30-34,Female,Graduated college or technical school,35k-50k,NH-White,0.2450684022275227,36.0,0.2439843159619197,0.0010840862656030237
8.0,5,30-34,Female,Graduated college or technical school,50k-100k,NH-White,0.18846523257925857,155.0,0.23890433064528627,-0.0504390980660277
8.0,5,30-34,Male,Attended college or technical school,100k-200k,NH-White,0.34503011683831786,63.0,0.2675282460885997,0.07750187074971815
8.0,5,30-34,Male,Attended college or technical school,50k-100k,NH-White,0.1785782522559123,80.0,0.2848167285512228,-0.1062384762953105
8.0,5,30-34,Male,Graduated college or technical school,100k-200k,NH-White,0.16593340925822558,230.0,0.20875417890407152,-0.04282076964584594
8.0,5,30-34,Male,Graduated college or technical school,200k+,NH-White,0.09772312376467468,101.0,0.15285073216022876,-0.055127608395554084
8.0,5,30-34,Male,Graduated college or technical school,35k-50k,NH-White,0.1905230105288341,36.0,0.22825215743928184,-0.037729146910447736
8.0,5,30-34,Male,Graduated college or technical school,50k-100k,NH-White,0.2273717570201734,149.0,0.22340293694837138,0.0039688200718020206
8.0,5,30-34,Male,Graduated high school,100k-200k,NH-White,0.1554612768306965,42.0,0.2689607893224952,-0.11349951249179868
8.0,5,30-34,Male,Graduated high school,50k-100k,NH-White,0.2981070284327572,47.0,0.2863056615974338,0.011801366835323401
8.0,5,35-39,Female,Attended college or technical school,50k-100k,NH-White,0.2669902293126522,63.0,0.32747087626407034,-0.06048064695141814
8.0,5,35-39,Female,Graduated college or technical school,100k-200k,NH-White,0.1560666846191328,245.0,0.2439019643427705,-0.0878352797236377
8.0,5,35-39,Female,Graduated college or technical school,200k+,NH-White,0.0864107584201555,119.0,0.18073607782715592,-0.09432531940700042
8.0,5,35-39,Female,Graduated college or technical school,50k-100k,NH-White,0.26164754989170613,173.0,0.2602060319632796,0.0014415179284265056
8.0,5,35-39,Male,Attended college or technical school,100k-200k,NH-White,0.22185148880851135,57.0,0.290408331057658,-0.06855684224914665
8.0,5,35-39,Male,Attended college or technical school,50k-100k,NH-White,0.2930460586581064,100.0,0.3085525441544025,-0.015506485496296074
8.0,5,35-39,Male,Graduated college or technical school,100k-200k,NH-White,0.1921703591994327,255.0,0.22817351324045126,-0.03600315404101856
8.0,5,35-39,Male,Graduated college or technical school,200k+,NH-White,0.1839195748778132,146.0,0.16817497369096338,0.015744601186849838
8.0,5,35-39,Male,Graduated college or technical school,50k-100k,NH-White,0.2860516858048412,131.0,0.2437651532427493,0.04228653256209189
8.0,5,35-39,Male,Graduated high school,100k-200k,NH-White,0.39769960672262916,48.0,0.2919145640511839,0.10578504267144528
8.0,5,35-39,Male,Graduated high school,50k-100k,NH-White,0.23851057196679107,51.0,0.31011175662425833,-0.07160118465746726
8.0,5,40-44,Female,Attended college or technical school,100k-200k,NH-White,0.2693417772769952,38.0,0.32711492003818976,-0.05777314276119455
8.0,5,40-44,Female,Attended college or technical school,50k-100k,NH-White,0.44110799073943047,51.0,0.34643284417538156,0.0946751465640489
8.0,5,40-44,Female,Graduated college or technical school,100k-200k,NH-White,0.20405797021440925,291.0,0.2598949364495531,-0.05583696623514384
8.0,5,40-44,Female,Graduated college or technical school,200k+,NH-White,0.15623983813972023,165.0,0.1936479744660905,-0.03740813632637027
8.0,5,40-44,Female,Graduated college or technical school,50k-100k,NH-White,0.27810571972551495,164.0,0.2768765956173869,0.0012291241081280324
8.0,5,40-44,Male,Attended college or technical school,100k-200k,NH-White,0.2616853108534309,80.0,0.30820772780404054,-0.04652241695060966
8.0,5,40-44,Male,Attended college or technical school,50k-100k,NH-White,0.3500311807441112,65.0,0.32695161635121134,0.023079564392899876
8.0,5,40-44,Male,Graduated college or technical school,100k-200k,NH-White,0.26182327911075925,224.0,0.2434672451019223,0.018356034008836952
8.0,5,40-44,Male,Graduated college or technical school,200k+,NH-White,0.15921076540852666,168.0,0.1803870826090144,-0.021176317200487738
8.0,5,40-44,Male,Graduated college or technical school,50k-100k,NH-White,0.24164939548818717,123.0,0.2597522363508449,-0.018102840862657704
8.0,5,40-44,Male,Graduated high school,100k-200k,NH-White,0.3851166029705611,41.0,0.30976597842706155,0.07535062454349956
8.0,5,40-44,Male,Graduated high school,50k-100k,NH-White,0.326857047074642,47.0,0.3285596249435822,-0.0017025778689401805
8.0,5,45-49,Female,Attended college or technical school,100k-200k,NH-White,0.306569502058644,43.0,0.34663056870850667,-0.0400610666498627
8.0,5,45-49,Female,Attended college or technical school,50k-100k,NH-White,0.27992395078817206,53.0,0.3664733095378918,-0.08654935874971975
8.0,5,45-49,Female,Graduated college or technical school,100k-200k,NH-White,0.22984576922924824,245.0,0.27705144992073544,-0.0472056806914872
8.0,5,45-49,Female,Graduated college or technical school,200k+,NH-White,0.1243588166300172,136.0,0.20765833396938432,-0.08329951733936712
8.0,5,45-49,Female,Graduated college or technical school,50k-100k,NH-White,0.2881547355306653,121.0,0.2947077389582692,-0.006553003427603898
8.0,5,45-49,Male,Attended college or technical school,100k-200k,NH-White,0.40701522827931946,44.0,0.3271437876135966,0.07987144066572288
8.0,5,45-49,Male,Attended college or technical school,50k-100k,NH-White,0.5188590969554713,60.0,0.3464625387586819,0.1723965581967894
8.0,5,45-49,Male,Graduated college or technical school,100k-200k,NH-White,0.24803723057363225,199.0,0.2599201633608127,-0.011882932787180445
8.0,5,45-49,Male,Graduated college or technical school,200k+,NH-White,0.26172759808353735,164.0,0.19366845372794242,0.06805914435559493
8.0,5,45-49,Male,Graduated college or technical school,50k-100k,NH-White,0.2621085119319668,111.0,0.27690285415785093,-0.014794342225884105
8.0,5,45-49,Male,Graduated high school,100k-200k,NH-White,0.3363994857034179,40.0,0.3287522796866673,0.007647206016750563
8.0,5,45-49,Male,Graduated high school,50k-100k,NH-White,0.3999877406546906,52.0,0.34811687371568983,0.05187086693900078
8.0,5,50-54,Female,Attended college or technical school,100k-200k,NH-White,0.3508877074947926,73.0,0.35136128459454036,-0.0004735770997477684
8.0,5,50-54,Female,Attended college or technical school,50k-100k,NH-White,0.3538141118450978,61.0,0.37132092869231764,-0.01750681684721983
8.0,5,50-54,Female,Graduated college or technical school,100k-200k,NH-White,0.260679910125557,252.0,0.2812413210838612,-0.02056141095830416
8.0,5,50-54,Female,Graduated college or technical school,200k+,NH-White,0.10958446767131065,134.0,0.21110520943881567,-0.10152074176750502
8.0,5,50-54,Female,Graduated college or technical school,50k-100k,NH-White,0.2737630470254681,158.0,0.2990541734101211,-0.025291126384652973
8.0,5,50-54,Male,Attended college or technical school,100k-200k,NH-White,0.39491870770721205,88.0,0.3317435876465888,0.06317512006062326
8.0,5,50-54,Male,Attended college or technical school,50k-100k,NH-White,0.3715557500817491,76.0,0.3511921940495605,0.020363556032188646
8.0,5,50-54,Male,Graduated college or technical school,100k-200k,NH-White,0.27748306295412906,242.0,0.26394554495631833,0.013537517997810722
8.0,5,50-54,Male,Graduated college or technical school,200k+,NH-White,0.18556481281229656,167.0,0.19694083251727862,-0.01137601970498206
8.0,5,50-54,Male,Graduated college or technical school,50k-100k,NH-White,0.31668970830237664,101.0,0.28109135184454725,0.03559835645782938
8.0,5,50-54,Male,Graduated high school,100k-200k,NH-White,0.4847426940069359,39.0,0.3333634908167539,0.151379203190182
8.0,5,50-54,Male,Graduated high school,50k-100k,NH-White,0.36177091014107854,44.0,0.3528569193879858,0.008913990753092738
8.0,5,55-59,Female,Attended college or technical school,100k-200k,NH-White,0.3635922344106923,52.0,0.3332188436557096,0.030373390754982743
8.0,5,55-59,Female,Attended college or technical school,35k-50k,NH-White,0.15950529958305093,35.0,0.35906651942263285,-0.19956121983958192
8.0,5,55-59,Female,Attended college or technical school,50k-100k,NH-White,0.4168118137670569,80.0,0.35270828912544533,0.06410352464161156
8.0,5,55-59,Female,Graduated college or technical school,100k-200k,NH-White,0.2631540263043565,217.0,0.26523897214690617,-0.002084945842549646
8.0,5,55-59,Female,Graduated college or technical school,200k+,NH-White,0.21129741602282642,94.0,0.19799423611272585,0.013303179910100577
8.0,5,55-59,Female,Graduated college or technical school,50k-100k,NH-White,0.2215514677192947,161.0,0.2824365594841617,-0.06088509176486698
8.0,5,55-59,Female,Graduated high school,50k-100k,NH-White,0.46177162996995724,46.0,0.3543762757764267,0.10739535419353052
8.0,5,55-59,Male,Attended college or technical school,100k-200k,NH-White,0.40887722348844535,66.0,0.31412354624370964,0.09475367724473571
8.0,5,55-59,Male,Attended college or technical school,50k-100k,NH-White,0.4243938078225066,79.0,0.3330540010101805,0.09133980681232606
8.0,5,55-59,Male,Graduated college or technical school,100k-200k,NH-White,0.25498554439483434,202.0,0.24858694725343386,0.0063985971414004805
8.0,5,55-59,Male,Graduated college or technical school,200k+,NH-White,0.22471463077487197,146.0,0.18450381642666785,0.040210814348204116
8.0,5,55-59,Male,Graduated college or technical school,50k-100k,NH-White,0.22023277371313446,111.0,0.2650943888076352,-0.044861615094500734
8.0,5,55-59,Male,Graduated high school,100k-200k,NH-White,0.23509142160002003,32.0,0.31569805720473754,-0.08060663560471751
8.0,5,55-59,Male,Graduated high school,50k-100k,NH-White,0.3558891780914407,45.0,0.33467709829725706,0.021212079794183658
8.0,5,60-64,Female,Attended college or technical school,100k-200k,NH-White,0.3608024736268203,62.0,0.31269886983949075,0.04810360378732953
8.0,5,60-64,Female,Attended college or technical school,15k-25k,NH-White,0.5797357741788695,33.0,0.34167073188040037,0.2380650422984691
8.0,5,60-64,Female,Attended college or technical school,25k-35k,NH-White,0.3430801991125121,31.0,0.3439977869540973,-0.0009175878415851879
8.0,5,60-64,Female,Attended college or technical school,35k-50k,NH-White,0.32357645493852877,33.0,0.3377611150714794,-0.01418466013295061
8.0,5,60-64,Female,Attended college or technical school,50k-100k,NH-White,0.25732596734051294,108.0,0.33158497481262056,-0.07425900747210762
8.0,5,60-64,Female,Graduated college or technical school,100k-200k,NH-White,0.19737605472181316,211.0,0.24735231182579698,-0.04997625710398382
8.0,5,60-64,Female,Graduated college or technical school,200k+,NH-White,0.18800442057123157,84.0,0.18350972792512274,0.004494692646108828
8.0,5,60-64,Female,Graduated college or technical school,35k-50k,NH-White,0.18760314791403046,40.0,0.2692287401727675,-0.08162559225873703
8.0,5,60-64,Female,Graduated college or technical school,50k-100k,NH-White,0.25955064517881304,225.0,0.2638065510154122,-0.004255905836599183
8.0,5,60-64,Female,Graduated high school,50k-100k,NH-White,0.4165659542720154,52.0,0.333204489659152,0.08336146461286342
8.0,5,60-64,Male,Attended college or technical school,100k-200k,NH-White,0.374329049893368,73.0,0.2942605350736379,0.0800685148197301
8.0,5,60-64,Male,Attended college or technical school,50k-100k,NH-White,0.36008292202762104,99.0,0.31253942022891323,0.04754350179870781
8.0,5,60-64,Male,Graduated college or technical school,100k-200k,NH-White,0.23161416397738607,255.0,0.23146947493739484,0.00014468903999123595
8.0,5,60-64,Male,Graduated college or technical school,200k+,NH-White,0.18865150583968546,106.0,0.17079604320447087,0.017855462635214592
